2024-01-06 22:48:03,356 - INFO - Shard ID None has connected to Gateway (Session ID: 2d90af1bd7eff0024916a76d40524458).
2024-01-06 22:48:16,326 - INFO - Assigning pilot: razor
2024-01-06 22:48:23,224 - INFO - Pilot Razor assigned to 617 Sqn
2024-01-06 22:48:23,436 - INFO - Pilot razor assigned to squadrons: ['617 Sqn']
2024-01-06 22:49:14,831 - INFO - Running merge.lua script
2024-01-06 22:49:14,831 - INFO - Processing combined data
2024-01-06 22:49:14,847 - INFO - Created index.html output
2024-01-06 22:49:14,847 - INFO - Generating pilot pages
2024-01-07 09:34:33,741 - ERROR - Error running Lua script: lua54: src/lua/merge.lua:3: module 'dkjson' not found:
	no field package.preload['dkjson']
	no file 'C:\lua\lua\dkjson.lua'
	no file 'C:\lua\lua\dkjson\init.lua'
	no file 'C:\lua\dkjson.lua'
	no file 'C:\lua\dkjson\init.lua'
	no file 'C:\lua\..\share\lua\5.4\dkjson.lua'
	no file 'C:\lua\..\share\lua\5.4\dkjson\init.lua'
	no file '.\dkjson.lua'
	no file '.\dkjson\init.lua'
	no file 'C:\lua\dkjson.dll'
	no file 'C:\lua\..\lib\lua\5.4\dkjson.dll'
	no file 'C:\lua\loadall.dll'
	no file '.\dkjson.dll'
	no file 'C:\lua\dkjson54.dll'
	no file '.\dkjson54.dll'
stack traceback:
	[C]: in function 'require'
	src/lua/merge.lua:3: in main chunk
	[C]: in ?

2024-01-07 09:37:00,977 - ERROR - Error running Lua script: lua54: src/lua/merge.lua:3: module 'dkjson' not found:
	no field package.preload['dkjson']
	no file 'C:\lua\lua\dkjson.lua'
	no file 'C:\lua\lua\dkjson\init.lua'
	no file 'C:\lua\dkjson.lua'
	no file 'C:\lua\dkjson\init.lua'
	no file 'C:\lua\..\share\lua\5.4\dkjson.lua'
